id,datetime,from,to,communication,quality
2977,2009-02-01 00:15:00,Ios,Ios,Call,Low
2978,2009-02-01 00:30:00,Android,Ios,Call,High
2979,2009-02-01 00:45:00,Android,Ios,Call,Low
2980,2009-02-01 01:00:00,Android,Android,Message,Low
2981,2009-02-01 01:15:00,Ios,Ios,Message,Low
2982,2009-02-01 01:30:00,Ios,Android,Call,High
2983,2009-02-01 01:45:00,Ios,Ios,Message,Low
2984,2009-02-01 02:00:00,Ios,Ios,Message,High
2985,2009-02-01 02:15:00,Android,Ios,Call,High
2986,2009-02-01 02:30:00,Android,Ios,Message,High
2987,2009-02-01 02:45:00,Android,Ios,Message,High
2988,2009-02-01 03:00:00,Android,Ios,Call,Low
2989,2009-02-01 03:15:00,Ios,Ios,Message,High
2990,2009-02-01 03:30:00,Ios,Android,Message,Low
2991,2009-02-01 03:45:00,Android,Ios,Message,Low
2992,2009-02-01 04:00:00,Ios,Ios,Message,Low
2993,2009-02-01 04:15:00,Android,Ios,Message,High
2994,2009-02-01 04:30:00,Ios,Ios,Message,High
2995,2009-02-01 04:45:00,Android,Ios,Call,Low
2996,2009-02-01 05:00:00,Ios,Android,Message,High
2997,2009-02-01 05:15:00,Android,Android,Message,Low
2998,2009-02-01 05:30:00,Ios,Ios,Message,Low
2999,2009-02-01 05:45:00,Ios,Ios,Message,High
